node_id,zone_id,x_coord,y_coord,original_node_id,activity_type,is_boundary
106000,,-122.33259,47.66324,1060,service,0
106001,,-122.3325,47.66324,1060,service,0
105403,,-122.3325,47.66395,1054,service,0
47908,,-122.33106,47.66569,479,residential,0
99000,,-122.33105,47.66508,990,secondary,0
100500,,-122.31335,47.65085,1005,service,0
486200,,-122.31324,47.65091,4862,service,0
486201,,-122.3133,47.65096,4862,service,0
100501,,-122.31341,47.65089,1005,service,0
486202,,-122.31322,47.65093,4862,service,0
100200,,-122.31316,47.65096,1002,tertiary,0
100201,,-122.31322,47.65101,1002,tertiary,0
486203,,-122.31328,47.65097,4862,service,0
100100,,-122.31425,47.65148,1001,service,0
99400,,-122.31403,47.65142,994,service,0
99401,,-122.31395,47.65146,994,service,0
100101,,-122.31423,47.65154,1001,service,0
100300,,-122.31545,47.65272,1003,service,0
308400,,-122.31537,47.65272,3084,service,0
308401,,-122.31537,47.65278,3084,service,0
100301,,-122.31545,47.65278,1003,service,0
308402,,-122.31534,47.65272,3084,service,0
99500,,-122.31531,47.65272,995,service,0
99501,,-122.31533,47.65278,995,service,0
308403,,-122.31535,47.65278,3084,service,0
99502,,-122.3153,47.65272,995,service,0
308300,,-122.31515,47.65272,3083,service,0
308301,,-122.31515,47.65278,3083,service,0
99503,,-122.3153,47.65278,995,service,0
308302,,-122.31503,47.65272,3083,service,0
511300,,-122.31474,47.65272,5113,service,0
511301,,-122.31474,47.65278,5113,service,0
308303,,-122.31503,47.65278,3083,service,0
511302,,-122.31462,47.65272,5113,service,0
100000,,-122.31453,47.65272,1000,residential,0
100001,,-122.31453,47.65278,1000,residential,0
511303,,-122.31462,47.65278,5113,service,0
39104,,-122.30176,47.66313,391,residential,0
494100,,-122.30176,47.6631,4941,service,0
494101,,-122.30167,47.6631,4941,service,0
39105,,-122.30167,47.66313,391,residential,0
494102,,-122.30176,47.66309,4941,service,0
332700,,-122.30177,47.66305,3327,service,0
332701,,-122.30168,47.66303,3327,service,0
494103,,-122.30167,47.66307,4941,service,0
332702,,-122.30178,47.66304,3327,service,0
100700,,-122.30179,47.66303,1007,service,0
100701,,-122.30171,47.663,1007,service,0
332703,,-122.30169,47.66301,3327,service,0
100702,,-122.30187,47.66303,1007,service,0
333200,,-122.30236,47.66295,3332,service,0
333201,,-122.30227,47.66293,3332,service,0
100703,,-122.30185,47.66296,1007,service,0
333202,,-122.30243,47.66282,3332,service,0
593700,,-122.30215,47.66203,5937,service,0
593701,,-122.30206,47.66204,5937,service,0
333203,,-122.30234,47.6628,3332,service,0
593702,,-122.3021,47.66189,5937,service,0
895100,,-122.30184,47.66107,8951,service,0
895101,,-122.30181,47.66114,8951,service,0
593703,,-122.30201,47.6619,5937,service,0
895102,,-122.30166,47.66101,8951,service,0
100600,,-122.30161,47.661,1006,service,0
100601,,-122.30158,47.66105,1006,service,0
895103,,-122.30163,47.66106,8951,service,0
100602,,-122.30152,47.66093,1006,service,0
130900,,-122.30141,47.66055,1309,service,0
130901,,-122.30133,47.66059,1309,service,0
100603,,-122.30143,47.66094,1006,service,0
130902,,-122.30135,47.66048,1309,service,0
9900,,-122.30129,47.66042,99,tertiary,0
9901,,-122.30121,47.66045,99,tertiary,0
130903,,-122.30128,47.66052,1309,service,0
101004,,-122.31399,47.65163,1010,tertiary,0
461700,,-122.31393,47.6517,4617,service,0
461701,,-122.31401,47.65173,4617,service,0
101005,,-122.31407,47.65165,1010,tertiary,0
461702,,-122.31392,47.65172,4617,service,0
258800,,-122.3139,47.65184,2588,service,0
258801,,-122.314,47.65184,2588,service,0
461703,,-122.314,47.65175,4617,service,0
258802,,-122.3139,47.65192,2588,service,0
185100,,-122.3139,47.65196,1851,service,0
185101,,-122.31399,47.65196,1851,service,0
258803,,-122.31399,47.65192,2588,service,0
185102,,-122.3139,47.65211,1851,service,0
100900,,-122.31389,47.65241,1009,service,0
100901,,-122.31399,47.65241,1009,service,0
185103,,-122.31399,47.65211,1851,service,0
101200,,-122.3145,47.65288,1012,residential,0
461500,,-122.31441,47.65288,4615,service,0
461501,,-122.31441,47.65294,4615,service,0
101201,,-122.3145,47.65294,1012,residential,0
461502,,-122.31429,47.65288,4615,service,0
101100,,-122.31426,47.65288,1011,service,1
101101,,-122.31426,47.65294,1011,service,1
461503,,-122.3143,47.65294,4615,service,0
102200,,-122.31162,47.65031,1022,unclassified,0
198600,,-122.31156,47.65029,1986,service,0
198601,,-122.31152,47.65035,1986,service,0
102201,,-122.31158,47.65037,1022,unclassified,0
198602,,-122.31145,47.65027,1986,service,0
198900,,-122.31141,47.65027,1989,service,0
198901,,-122.31134,47.65035,1989,service,0
198603,,-122.31149,47.65034,1986,service,0
198902,,-122.31129,47.65029,1989,service,0
102900,,-122.31127,47.6503,1029,service,0
102901,,-122.31129,47.65036,1029,service,0
198903,,-122.31131,47.65035,1989,service,0
102902,,-122.31121,47.65026,1029,service,0
103200,,-122.31082,47.65002,1032,service,1
103201,,-122.31076,47.65007,1032,service,1
102903,,-122.31115,47.6503,1029,service,0
123000,,-122.30681,47.64828,1230,service,0
81200,,-122.30678,47.64823,812,service,0
81201,,-122.3067,47.64826,812,service,0
123001,,-122.30673,47.6483,1230,service,0
81202,,-122.30678,47.64822,812,service,0
81100,,-122.30675,47.64815,811,service,0
81101,,-122.30666,47.64817,811,service,0
81203,,-122.30669,47.64823,812,service,0
81102,,-122.3068,47.64811,811,service,0
81000,,-122.3064,47.64794,810,service,0
81001,,-122.30649,47.64797,810,service,0
81103,,-122.30672,47.64808,811,service,0
81002,,-122.30635,47.64809,810,service,0
103100,,-122.30635,47.64817,1031,service,0
103101,,-122.30645,47.64817,1031,service,0
81003,,-122.30645,47.64809,810,service,0
102000,,-122.31267,47.65049,1020,unclassified,0
742900,,-122.31266,47.65046,7429,service,0
742901,,-122.31257,47.65047,7429,service,0
102001,,-122.31257,47.65049,1020,unclassified,0
742902,,-122.31266,47.65033,7429,service,0
84000,,-122.31249,47.64957,840,service,0
84001,,-122.31254,47.64962,840,service,0
742903,,-122.31257,47.65033,7429,service,0
102904,,-122.31119,47.65039,1029,service,0
102300,,-122.31094,47.65029,1023,service,1
102301,,-122.31087,47.65033,1023,service,1
102905,,-122.31129,47.6504,1029,service,0
146900,,-122.31042,47.64888,1469,service,0
101400,,-122.31016,47.64909,1014,service,1
101401,,-122.31023,47.64913,1014,service,1
146901,,-122.31049,47.64892,1469,service,0
101500,,-122.31165,47.64944,1015,unclassified,0
584800,,-122.31115,47.64981,5848,service,0
584801,,-122.31135,47.64976,5848,service,0
101501,,-122.31171,47.64949,1015,unclassified,0
584802,,-122.3113,47.6499,5848,service,0
952800,,-122.31161,47.64977,9528,service,0
952801,,-122.31154,47.64973,9528,service,0
584803,,-122.31136,47.64986,5848,service,0
21900,,-122.31136,47.65678,219,unclassified,0
279800,,-122.31131,47.65678,2798,service,0
279801,,-122.31131,47.65684,2798,service,0
21901,,-122.31136,47.65684,219,unclassified,0
279802,,-122.31119,47.65678,2798,service,0
103700,,-122.31074,47.65676,1037,service,0
103701,,-122.31074,47.65682,1037,service,0
279803,,-122.31119,47.65684,2798,service,0
105500,,-122.33032,47.66441,1055,residential,0
105600,,-122.33053,47.6644,1056,service,0
105601,,-122.33053,47.66434,1056,service,0
105501,,-122.33029,47.66435,1055,residential,0
105602,,-122.33065,47.66441,1056,service,0
157700,,-122.33076,47.6644,1577,service,0
157701,,-122.33074,47.66434,1577,service,0
105603,,-122.33065,47.66435,1056,service,0
157702,,-122.33087,47.66435,1577,service,0
105700,,-122.33097,47.66418,1057,service,0
105701,,-122.33088,47.66418,1057,service,0
157703,,-122.33083,47.6643,1577,service,0
105702,,-122.33097,47.66403,1057,service,0
286900,,-122.33085,47.66383,2869,service,0
286901,,-122.3308,47.66389,2869,service,0
105703,,-122.33088,47.66403,1057,service,0
286902,,-122.33064,47.66378,2869,service,0
105800,,-122.33026,47.66377,1058,residential,0
105801,,-122.33026,47.66384,1058,residential,0
286903,,-122.33062,47.66384,2869,service,0
23000,,-122.30288,47.65508,230,unclassified,0
902700,,-122.30295,47.65508,9027,service,0
902701,,-122.30296,47.65502,9027,service,0
23001,,-122.30288,47.65501,230,unclassified,0
902702,,-122.30297,47.65508,9027,service,0
106400,,-122.30312,47.65509,1064,service,0
106401,,-122.30313,47.65503,1064,service,0
902703,,-122.30298,47.65502,9027,service,0
106402,,-122.30307,47.65512,1064,service,0
106500,,-122.30299,47.65536,1065,service,0
106501,,-122.30308,47.65537,1065,service,0
106403,,-122.30316,47.65514,1064,service,0
106502,,-122.30295,47.6555,1065,service,0
664100,,-122.30278,47.656,6641,service,0
664101,,-122.30279,47.65609,6641,service,0
106503,,-122.30304,47.65551,1065,service,0
664102,,-122.3027,47.65601,6641,service,0
106900,,-122.30263,47.656,1069,unclassified,0
106901,,-122.30261,47.65606,1069,unclassified,0
664103,,-122.30268,47.65607,6641,service,0
106700,,-122.30369,47.65438,1067,service,0
469200,,-122.3037,47.65428,4692,service,0
469201,,-122.3036,47.65428,4692,service,0
106701,,-122.3036,47.65438,1067,service,0
469202,,-122.3037,47.65414,4692,service,0
106300,,-122.3037,47.65412,1063,service,0
106301,,-122.30361,47.65412,1063,service,0
469203,,-122.30361,47.65414,4692,service,0
107400,,-122.30278,47.65543,1074,unclassified,0
903000,,-122.30284,47.65544,9030,service,0
903001,,-122.30286,47.65538,9030,service,0
107401,,-122.30279,47.65537,1074,unclassified,0
903002,,-122.30287,47.65545,9030,service,0
106504,,-122.30299,47.65546,1065,service,0
106505,,-122.30301,47.6554,1065,service,0
903003,,-122.30289,47.65538,9030,service,0
106506,,-122.30311,47.65548,1065,service,0
107100,,-122.30334,47.65537,1071,service,0
107101,,-122.30325,47.65535,1071,service,0
106507,,-122.30313,47.65542,1065,service,0
107102,,-122.30337,47.65522,1071,service,0
106404,,-122.30325,47.65506,1064,service,0
106405,,-122.30322,47.65511,1064,service,0
107103,,-122.30328,47.65522,1071,service,0
106100,,-122.3045,47.65589,1061,service,0
495600,,-122.30448,47.65589,4956,service,0
495601,,-122.30449,47.65595,4956,service,0
106101,,-122.30451,47.65595,1061,service,0
495602,,-122.30436,47.6559,4956,service,0
107000,,-122.30408,47.65591,1070,service,0
107001,,-122.30408,47.65597,1070,service,0
495603,,-122.30437,47.65596,4956,service,0
107300,,-122.30399,47.65487,1073,service,0
437200,,-122.30401,47.65461,4372,service,0
437201,,-122.30392,47.65458,4372,service,0
107301,,-122.3039,47.65487,1073,service,0
437202,,-122.30404,47.65452,4372,service,0
23600,,-122.30406,47.65448,236,service,0
23601,,-122.30396,47.65447,236,service,0
437203,,-122.30395,47.65451,4372,service,0
108800,,-122.28888,47.65677,1088,service,1
961000,,-122.28865,47.65711,9610,service,1
961001,,-122.28874,47.65714,9610,service,1
108801,,-122.28896,47.65679,1088,service,1
50300,,-122.28933,47.65815,503,service,0
308200,,-122.28932,47.6581,3082,service,0
308201,,-122.28923,47.6581,3082,service,0
50301,,-122.28923,47.65815,503,service,0
308202,,-122.28932,47.65802,3082,service,0
108300,,-122.28932,47.658,1083,service,0
108301,,-122.28922,47.658,1083,service,0
308203,,-122.28922,47.65802,3082,service,0
108302,,-122.28932,47.65798,1083,service,0
693900,,-122.28931,47.65789,6939,service,0
693901,,-122.28922,47.65789,6939,service,0
108303,,-122.28922,47.65798,1083,service,0
107500,,-122.29073,47.65705,1075,service,0
693902,,-122.28927,47.6578,6939,service,0
693903,,-122.28936,47.65783,6939,service,0
107501,,-122.29071,47.65711,1075,service,0
109204,,-122.31392,47.65534,1092,tertiary,0
491400,,-122.31392,47.65531,4914,service,0
491401,,-122.31383,47.65531,4914,service,0
109205,,-122.31383,47.65534,1092,tertiary,0
491402,,-122.31393,47.65523,4914,service,0
491403,,-122.31383,47.65522,4914,service,0
245500,,-122.31394,47.65412,2455,service,0
245501,,-122.31385,47.65412,2455,service,0
36300,,-122.30599,47.66644,363,service,0
494200,,-122.30596,47.66646,4942,service,0
494201,,-122.30602,47.66651,4942,service,0
36301,,-122.30606,47.66649,363,service,0
494202,,-122.30587,47.66651,4942,service,0
961100,,-122.30573,47.66756,9611,service,1
961101,,-122.30583,47.66756,9611,service,1
494203,,-122.30592,47.66656,4942,service,0
658300,,-122.30642,47.66643,6583,residential,0
658301,,-122.30642,47.66649,6583,residential,0
658302,,-122.3063,47.66643,6583,residential,0
36302,,-122.30614,47.66643,363,service,0
36303,,-122.30614,47.66649,363,service,0
658303,,-122.3063,47.66649,6583,residential,0
109400,,-122.2907,47.66059,1094,service,0
267200,,-122.29131,47.66059,2672,service,0
267201,,-122.29131,47.66053,2672,service,0
109401,,-122.2907,47.66053,1094,service,0
267202,,-122.29152,47.66059,2672,service,0
267100,,-122.29194,47.66047,2671,service,0
267101,,-122.29186,47.66041,2671,service,0
267203,,-122.29152,47.66053,2672,service,0
267102,,-122.292,47.6604,2671,service,0
524700,,-122.29202,47.66039,5247,service,0
524701,,-122.29197,47.66034,5247,service,0
267103,,-122.29194,47.66036,2671,service,0
524702,,-122.29204,47.66038,5247,service,0
66700,,-122.29211,47.66035,667,tertiary,0
66701,,-122.29206,47.6603,667,tertiary,0
524703,,-122.292,47.66033,5247,service,0
109600,,-122.29118,47.65962,1096,service,0
266700,,-122.29101,47.65962,2667,service,0
266701,,-122.291,47.65968,2667,service,0
109601,,-122.29117,47.65968,1096,service,0
266702,,-122.29079,47.65961,2667,service,0
110100,,-122.29068,47.65961,1101,service,0
110101,,-122.29068,47.65967,1101,service,0
266703,,-122.29079,47.65968,2667,service,0
109500,,-122.293,47.66002,1095,unclassified,0
109700,,-122.29253,47.65945,1097,service,0
109701,,-122.29245,47.65948,1097,service,0
109501,,-122.29292,47.66005,1095,unclassified,0
110200,,-122.29164,47.65977,1102,tertiary,0
524400,,-122.29157,47.6598,5244,service,0
524401,,-122.29161,47.65985,5244,service,0
110201,,-122.29168,47.65983,1102,tertiary,0
524402,,-122.29147,47.65981,5244,service,0
109602,,-122.29138,47.6597,1096,service,0
109603,,-122.29129,47.65973,1096,service,0
524403,,-122.2915,47.65989,5244,service,0
109604,,-122.29133,47.65965,1096,service,0
524300,,-122.29139,47.65963,5243,service,0
524301,,-122.29135,47.65958,5243,service,0
109605,,-122.29124,47.65964,1096,service,0
524302,,-122.29142,47.65962,5243,service,0
109900,,-122.29149,47.6596,1099,tertiary,0
109901,,-122.29145,47.65954,1099,tertiary,0
524303,,-122.29138,47.65957,5243,service,0
109800,,-122.29236,47.66003,1098,service,0
110000,,-122.29249,47.66019,1100,unclassified,0
110001,,-122.29257,47.66016,1100,unclassified,0
109801,,-122.29244,47.66,1098,service,0
110300,,-122.30054,47.65248,1103,service,0
111800,,-122.30094,47.65146,1118,service,0
111801,,-122.30085,47.65145,1118,service,0
110301,,-122.30045,47.65246,1103,service,0
83200,,-122.29943,47.64839,832,service,1
111004,,-122.29951,47.64842,1110,service,0
111005,,-122.29956,47.64837,1110,service,0
83201,,-122.29948,47.64833,832,service,1
111006,,-122.29968,47.6485,1110,service,0
238500,,-122.29977,47.64855,2385,service,0
238501,,-122.29983,47.64851,2385,service,0
111007,,-122.29974,47.64845,1110,service,0
24200,,-122.29907,47.65074,242,unclassified,0
756200,,-122.2991,47.65075,7562,service,0
756201,,-122.29913,47.65069,7562,service,0
24201,,-122.29909,47.65068,242,unclassified,0
756202,,-122.29922,47.65077,7562,service,0
110800,,-122.29996,47.65106,1108,service,0
110801,,-122.30005,47.65103,1108,service,0
756203,,-122.29924,47.65071,7562,service,0
24000,,-122.30027,47.6526,240,unclassified,0
486000,,-122.30035,47.65259,4860,service,0
486001,,-122.30033,47.65253,4860,service,0
24001,,-122.30026,47.65254,240,unclassified,0
486002,,-122.30037,47.65259,4860,service,0
110302,,-122.30046,47.65257,1103,service,0
110303,,-122.30045,47.65251,1103,service,0
486003,,-122.30035,47.65252,4860,service,0
110304,,-122.30047,47.65257,1103,service,0
714700,,-122.30063,47.65259,7147,service,0
714701,,-122.30064,47.65253,7147,service,0
110305,,-122.30049,47.65251,1103,service,0
714702,,-122.30075,47.6526,7147,service,0
723100,,-122.30103,47.65263,7231,service,0
723101,,-122.30104,47.65257,7231,service,0
714703,,-122.30076,47.65254,7147,service,0
723102,,-122.30124,47.65265,7231,service,0
371700,,-122.30161,47.6527,3717,service,0
371701,,-122.30164,47.65263,3717,service,0
723103,,-122.30126,47.65259,7231,service,0
52604,,-122.29568,47.66528,526,secondary,0
35102,,-122.2956,47.6663,351,residential,0
35103,,-122.29569,47.6663,351,residential,0
52605,,-122.29573,47.66534,526,secondary,0
35104,,-122.2956,47.66644,351,residential,0
283300,,-122.29559,47.66664,2833,residential,0
283301,,-122.29568,47.66664,2833,residential,0
35105,,-122.29569,47.66644,351,residential,0
283302,,-122.29558,47.66679,2833,residential,0
38002,,-122.29557,47.66707,380,residential,0
38003,,-122.29567,47.66707,380,residential,0
283303,,-122.29568,47.66679,2833,residential,0
38004,,-122.29558,47.66721,380,residential,0
961200,,-122.29559,47.66757,9612,residential,0
961201,,-122.29569,47.66756,9612,residential,0
38005,,-122.29567,47.66721,380,residential,0
56804,,-122.32126,47.64985,568,tertiary,0
794100,,-122.3213,47.64987,7941,residential,0
794101,,-122.32134,47.64981,7941,residential,0
56805,,-122.3213,47.64979,568,tertiary,0
794102,,-122.32141,47.6499,7941,residential,0
114100,,-122.32169,47.64999,1141,residential,0
114101,,-122.32173,47.64994,1141,residential,0
794103,,-122.32145,47.64984,7941,residential,0
114200,,-122.32096,47.65121,1142,tertiary,0
797800,,-122.32102,47.65112,7978,service,0
797801,,-122.32094,47.65109,7978,service,0
114201,,-122.32087,47.65118,1142,tertiary,0
797802,,-122.32107,47.65105,7978,service,0
114102,,-122.3218,47.65007,1141,residential,0
114103,,-122.32172,47.65005,1141,residential,0
797803,,-122.32099,47.65102,7978,service,0
13000,,-122.30774,47.65062,130,secondary,0
73100,,-122.3075,47.65059,731,secondary,0
73101,,-122.30748,47.65065,731,secondary,0
13001,,-122.30772,47.65068,130,secondary,0
115100,,-122.31517,47.65458,1151,service,0
739100,,-122.3155,47.65467,7391,service,0
739101,,-122.31558,47.65462,7391,service,0
115101,,-122.3152,47.65452,1151,service,0
739102,,-122.31559,47.65471,7391,service,0
18400,,-122.31561,47.65474,184,service,0
18401,,-122.3157,47.65472,184,service,0
739103,,-122.31567,47.65468,7391,service,0
10804,,-122.33088,47.6504,108,tertiary,0
115500,,-122.33087,47.6504,1155,service,0
115501,,-122.3308,47.65044,1155,service,0
10805,,-122.3308,47.65044,108,tertiary,0
115502,,-122.33078,47.65028,1155,service,0
208700,,-122.33075,47.65023,2087,service,1
208701,,-122.33067,47.65025,2087,service,1
115503,,-122.33069,47.6503,1155,service,0
33800,,-122.33063,47.66507,338,secondary,0
47909,,-122.33103,47.66569,479,residential,0
8802,,-122.30259,47.66129,88,secondary,0
62700,,-122.30556,47.66125,627,secondary,0
62701,,-122.30562,47.66117,627,secondary,0
8803,,-122.30254,47.66121,88,secondary,0
116000,,-122.33385,47.66091,1160,residential,0
116300,,-122.33432,47.6613,1163,secondary,0
215500,,-122.33432,47.66129,2155,service,0
116400,,-122.33386,47.66104,1164,residential,0
116500,,-122.33389,47.66104,1165,service,0
116202,,-122.33432,47.66104,1162,service,0
116101,,-122.33389,47.66091,1161,service,0
116800,,-122.33348,47.66188,1168,service,0
116600,,-122.33349,47.66181,1166,service,0
116601,,-122.33349,47.66174,1166,service,0
116801,,-122.33348,47.66195,1168,service,0
116602,,-122.33361,47.66181,1166,service,0
116704,,-122.33371,47.66181,1167,tertiary,0
116705,,-122.33371,47.66174,1167,tertiary,0
116603,,-122.33361,47.66174,1166,service,0
116904,,-122.33371,47.66189,1169,tertiary,0
116802,,-122.3336,47.66189,1168,service,0
116803,,-122.3336,47.66195,1168,service,0
116905,,-122.33371,47.66195,1169,tertiary,0
92902,,-122.29852,47.66503,929,service,0
93000,,-122.29853,47.66507,930,service,0
93001,,-122.29862,47.66506,930,service,0
92903,,-122.29862,47.66503,929,service,0
93002,,-122.29847,47.66511,930,service,0
92804,,-122.29828,47.66503,928,service,0
92805,,-122.29819,47.66503,928,service,0
93003,,-122.29847,47.66517,930,service,0
13801,,-122.30442,47.65102,138,secondary,0
520600,,-122.30411,47.65107,5206,secondary,0
302,,-122.30407,47.65107,3,service,0
117200,,-122.33533,47.6613,1172,secondary,0
117300,,-122.33609,47.66052,1173,tertiary,0
117301,,-122.33609,47.66045,1173,tertiary,0
117201,,-122.33524,47.6613,1172,secondary,0
117500,,-122.31814,47.65555,1175,secondary,0
117600,,-122.31812,47.65557,1176,secondary,0
117601,,-122.31825,47.65561,1176,secondary,0
117501,,-122.31826,47.65559,1175,secondary,0
117602,,-122.31807,47.65571,1176,secondary,0
936200,,-122.3176,47.65599,9362,tertiary,0
24700,,-122.30241,47.65499,247,tertiary,0
117900,,-122.30219,47.65571,1179,tertiary,0
192400,,-122.3018,47.65561,1924,tertiary,0
118100,,-122.30202,47.65587,1181,tertiary,0
73506,,-122.32008,47.66314,735,residential,0
490500,,-122.32008,47.6632,4905,service,0
490501,,-122.32017,47.6632,4905,service,0
73507,,-122.32017,47.66314,735,residential,0
490502,,-122.32008,47.66328,4905,service,0
926900,,-122.32007,47.6644,9269,service,0
926901,,-122.32016,47.6644,9269,service,0
490503,,-122.32017,47.66328,4905,service,0
926902,,-122.32007,47.66455,9269,service,0
490300,,-122.32007,47.66481,4903,service,0
490301,,-122.32016,47.66481,4903,service,0
926903,,-122.32016,47.66455,9269,service,0
490302,,-122.32007,47.66489,4903,service,0
46700,,-122.32007,47.66494,467,service,0
46701,,-122.32016,47.66494,467,service,0
490303,,-122.32016,47.6649,4903,service,0
46702,,-122.32007,47.66496,467,service,0
460500,,-122.32007,47.66501,4605,service,0
460501,,-122.32016,47.66501,4605,service,0
46703,,-122.32016,47.66496,467,service,0
460502,,-122.32007,47.66509,4605,service,0
961300,,-122.32006,47.66756,9613,service,1
961301,,-122.32015,47.66756,9613,service,1
460503,,-122.32016,47.66509,4605,service,0
30800,,-122.3023,47.66122,308,service,0
894900,,-122.30233,47.6614,8949,service,0
894901,,-122.30242,47.6614,8949,service,0
30801,,-122.30239,47.66121,308,service,0
894902,,-122.30236,47.66155,8949,service,0
27002,,-122.30307,47.66333,270,residential,0
27003,,-122.30316,47.66331,270,residential,0
894903,,-122.30245,47.66154,8949,service,0
339300,,-122.31215,47.65489,3393,secondary,0
294300,,-122.31217,47.65432,2943,secondary,0
294301,,-122.31203,47.65432,2943,secondary,0
339301,,-122.31201,47.65489,3393,secondary,0
294302,,-122.31217,47.65411,2943,secondary,0
349700,,-122.31217,47.65406,3497,secondary,0
349701,,-122.31203,47.65405,3497,secondary,0
294303,,-122.31203,47.6541,2943,secondary,0
349702,,-122.31218,47.65394,3497,secondary,0
96200,,-122.31218,47.65386,962,secondary,0
96201,,-122.31204,47.65386,962,secondary,0
349703,,-122.31204,47.65394,3497,secondary,0
96202,,-122.31218,47.65375,962,secondary,0
376300,,-122.31221,47.65339,3763,secondary,0
376301,,-122.31208,47.65336,3763,secondary,0
96203,,-122.31204,47.65375,962,secondary,0
119204,,-122.31273,47.65541,1192,tertiary,0
488100,,-122.31273,47.65542,4881,service,0
922300,,-122.31272,47.65562,9223,service,0
922301,,-122.31272,47.65577,9223,service,0
348700,,-122.31271,47.6559,3487,service,0
12102,,-122.31323,47.65621,121,tertiary,0
379400,,-122.31323,47.65629,3794,tertiary,0
379401,,-122.31332,47.6563,3794,tertiary,0
12103,,-122.31332,47.65621,121,tertiary,0
379402,,-122.31323,47.65637,3794,tertiary,0
480800,,-122.31322,47.65669,4808,tertiary,0
480801,,-122.31331,47.65669,4808,tertiary,0
379403,,-122.31332,47.65638,3794,tertiary,0
480802,,-122.31321,47.65677,4808,tertiary,0
48804,,-122.31321,47.65683,488,residential,0
48805,,-122.31331,47.65683,488,residential,0
480803,,-122.31331,47.65677,4808,tertiary,0
119304,,-122.31839,47.66257,1193,residential,0
637700,,-122.3185,47.66257,6377,service,0
637701,,-122.3185,47.66251,6377,service,0
119305,,-122.31839,47.66251,1193,residential,0
637702,,-122.31862,47.66257,6377,service,0
259700,,-122.31903,47.66217,2597,service,0
259701,,-122.31893,47.66217,2597,service,0
637703,,-122.31862,47.66251,6377,service,0
259702,,-122.31903,47.66202,2597,service,0
259900,,-122.31903,47.66202,2599,service,0
259901,,-122.31893,47.66201,2599,service,0
259703,,-122.31893,47.66202,2597,service,0
259902,,-122.31903,47.66187,2599,service,0
260200,,-122.31903,47.66186,2602,service,0
260201,,-122.31893,47.66186,2602,service,0
259903,,-122.31893,47.66187,2599,service,0
260202,,-122.31903,47.66178,2602,service,0
261500,,-122.31903,47.66174,2615,service,0
261501,,-122.31893,47.66174,2615,service,0
260203,,-122.31893,47.66178,2602,service,0
261502,,-122.31903,47.66172,2615,service,0
260500,,-122.31903,47.66166,2605,service,0
260501,,-122.31893,47.66166,2605,service,0
261503,,-122.31893,47.66172,2615,service,0
260502,,-122.31903,47.66158,2605,service,0
260800,,-122.31903,47.66156,2608,service,0
260801,,-122.31894,47.66156,2608,service,0
260503,,-122.31894,47.66157,2605,service,0
120800,,-122.31226,47.65985,1208,service,1
381400,,-122.31226,47.65986,3814,service,0
120600,,-122.31226,47.66057,1206,service,0
341900,,-122.31244,47.66042,3419,service,0
382100,,-122.31233,47.65986,3821,service,0
120700,,-122.31233,47.65983,1207,service,1
6404,,-122.30958,47.6598,64,tertiary,0
254700,,-122.30957,47.65981,2547,tertiary,0
205000,,-122.30954,47.66091,2050,tertiary,0
204700,,-122.30954,47.66116,2047,tertiary,0
204301,,-122.30954,47.66118,2043,secondary,0
122102,,-122.32164,47.65708,1221,motorway,0
2302,,-122.32145,47.65728,23,motorway,0
2303,,-122.32152,47.65732,23,motorway,0
122103,,-122.32172,47.65711,1221,motorway,0
11000,,-122.32789,47.65313,110,tertiary,0
259000,,-122.32918,47.65193,2590,tertiary,0
259001,,-122.32911,47.65189,2590,tertiary,0
11001,,-122.32781,47.65309,110,tertiary,0
259002,,-122.32926,47.65187,2590,tertiary,0
157400,,-122.32937,47.65178,1574,tertiary,0
157401,,-122.3293,47.65174,1574,tertiary,0
259003,,-122.32919,47.65183,2590,tertiary,0
157402,,-122.32945,47.65172,1574,tertiary,0
10902,,-122.33038,47.65101,109,tertiary,0
10903,,-122.33031,47.65097,109,tertiary,0
157403,,-122.32938,47.65167,1574,tertiary,0
53702,,-122.33629,47.64927,537,tertiary,0
45504,,-122.33628,47.65042,455,residential,0
45505,,-122.33637,47.65042,455,residential,0
53703,,-122.33639,47.64927,537,tertiary,0
45506,,-122.33628,47.65057,455,residential,0
53804,,-122.33626,47.65191,538,residential,0
53805,,-122.33635,47.65191,538,residential,0
45507,,-122.33637,47.65057,455,residential,0
53806,,-122.33626,47.65205,538,residential,0
53904,,-122.33624,47.65308,539,residential,0
53905,,-122.33634,47.65308,539,residential,0
53807,,-122.33635,47.65206,538,residential,0
53906,,-122.33624,47.65323,539,residential,0
54004,,-122.33623,47.65423,540,residential,0
54005,,-122.33632,47.65423,540,residential,0
53907,,-122.33634,47.65323,539,residential,0
54006,,-122.33623,47.65437,540,residential,0
40902,,-122.33621,47.65558,409,tertiary,0
40903,,-122.33631,47.65558,409,tertiary,0
54007,,-122.33632,47.65437,540,residential,0
123100,,-122.30693,47.64845,1231,service,0
123101,,-122.30695,47.64834,1231,service,0
123002,,-122.30693,47.64831,1230,service,0
123003,,-122.30671,47.64835,1230,service,0
19000,,-122.3067,47.64839,190,service,0
19001,,-122.30685,47.64847,190,service,0
122901,,-122.30686,47.64847,1229,service,0
124604,,-122.33515,47.64763,1246,residential,0
322500,,-122.33507,47.64763,3225,service,0
